order_id,order_date,customer_id,product_id,quantity,unit_price,order_status,sales_person,channel
O002632,2025-12-30,C0033,P1004,6,733.06,已完成,李娜,直销
O002633,2025-04-16,C0069,P1012,17,364.86,已完成,赵磊,老客户复购
O002634,2025-04-17,C0085,P1002,16,1040.61,已完成,张伟,展会线索
O002635,2025-02-12,C0067,P1008,32,734.7,已完成,王强,展会线索
O002636,2025-09-23,C0090,P1004,7,723.84,已完成,陈敏,展会线索
O002637,2025-09-12,C0056,P1002,7,957.44,已完成,陈敏,老客户复购
O002638,2025-06-18,C0117,P1012,3,342.11,已完成,张伟,经销
O002639,2025-06-27,C0109,P1003,7,1474.33,已完成,王强,直销
O002640,2025-04-14,C0104,P1008,44,723.77,已完成,张伟,老客户复购
O002641,2025-01-15,C0117,P1011,11,454.06,已完成,赵磊,直销
O002642,2025-12-06,C0040,P1007,7,1049.77,已完成,李娜,直销
O002643,2025-11-02,C0031,P1013,7,154.22,已完成,王强,直销
O002644,2025-10-25,C0074,P1012,15,367.91,已完成,王强,经销
O002645,2025-10-25,C0037,P1001,10,715.05,已完成,王强,老客户复购
O002646,2025-01-07,C0114,P1010,4,612.83,已完成,刘洋,老客户复购
O002647,2025-04-18,C0019,P1011,31,489.96,已完成,赵磊,经销
O002648,2025-04-08,C0062,P1012,8,341.35,退货,刘洋,老客户复购
O002649,2025-03-29,C0089,P1009,18,630.1,已完成,王强,老客户复购
O002650,2025-01-30,C0001,P1004,10,674.66,已完成,陈敏,展会线索
O002651,2025-06-15,C0097,P1004,12,647.69,已完成,刘洋,直销
O002652,2025-08-15,C0077,P1002,14,983.69,已完成,赵磊,经销
O002653,2025-04-09,C0034,P1006,5,2337.19,已完成,李娜,经销
O002654,2025-01-06,C0091,P1007,10,908.03,已完成,李娜,展会线索
O002655,2025-12-15,C0120,P1010,44,562.11,已完成,赵磊,展会线索
O002656,2025-04-13,C0102,P1010,3,604.43,已完成,陈敏,老客户复购
O002657,2025-01-16,C0018,P1004,6,628.7,已完成,王强,经销
O002658,2025-06-12,C0076,P1007,17,993.09,已完成,刘洋,展会线索
O002659,2025-03-26,C0061,P1002,16,1070.43,已完成,陈敏,直销
O002660,2025-03-29,C0028,P1009,25,670.18,已完成,赵磊,经销
O002661,2025-06-19,C0081,P1004,3,651.47,已完成,刘洋,直销
O002662,2025-09-21,C0044,P1003,9,1558.83,已完成,刘洋,老客户复购
O002663,2025-07-08,C0044,P1010,20,594.33,已完成,陈敏,展会线索
O002664,2025-08-13,C0040,P1007,2,984.66,已完成,陈敏,老客户复购
O002665,2025-03-12,C0066,P1004,14,737.12,已完成,张伟,直销
O002666,2025-04-06,C0074,P1006,17,2449.07,已取消,李娜,老客户复购
O002667,2025-03-23,C0095,P1011,25,487.07,已完成,赵磊,展会线索
O002668,2025-07-08,C0064,P1006,8,2378.61,退货,李娜,展会线索
O002669,2025-06-23,C0048,P1002,16,912.02,已完成,陈敏,经销
O002670,2025-09-20,C0052,P1001,14,778.36,已完成,王强,展会线索
O002671,2025-06-23,C0107,P1008,37,671.5,已完成,王强,直销
O002672,2025-02-21,C0041,P1012,5,379.45,已完成,刘洋,经销
O002673,2025-10-16,C0120,P1005,16,1403.16,已完成,刘洋,展会线索
O002674,2025-11-04,C0011,P1002,4,959.51,已完成,李娜,直销
O002675,2025-07-29,C0077,P1008,19,674.83,已完成,陈敏,老客户复购
O002676,2025-11-30,C0071,P1008,14,715.45,已完成,王强,直销
O002677,2025-09-05,C0076,P1004,5,621.42,已完成,王强,直销
O002678,2025-09-27,C0068,P1009,22,722.1,已完成,陈敏,展会线索
O002679,2025-12-03,C0089,P1015,104,79.01,已完成,张伟,经销
O002680,2025-12-03,C0110,P1015,34,82.99,已完成,陈敏,直销
O002681,2025-01-15,C0045,P1008,34,705.6,已完成,李娜,经销
O002682,2025-07-28,C0009,P1003,5,1592.33,已完成,王强,展会线索
O002683,2025-03-07,C0089,P1014,61,35.83,已完成,刘洋,展会线索
O002684,2025-06-28,C0064,P1011,44,437.66,已完成,赵磊,老客户复购
O002685,2025-10-31,C0107,P1001,3,762.9,已完成,赵磊,展会线索
O002686,2025-05-12,C0007,P1009,37,673.46,已完成,张伟,经销
O002687,2025-06-01,C0117,P1009,37,684.34,已完成,陈敏,经销
O002688,2025-10-28,C0105,P1003,7,1516.98,已完成,赵磊,展会线索
O002689,2025-08-21,C0104,P1007,5,1055.77,已完成,赵磊,直销
O002690,2025-01-16,C0099,P1012,37,353.57,已完成,王强,展会线索
O002691,2025-02-27,C0031,P1011,35,457.76,已完成,刘洋,老客户复购
O002692,2025-10-10,C0045,P1011,27,471.0,已完成,李娜,展会线索
O002693,2025-04-12,C0068,P1015,57,85.46,已完成,赵磊,展会线索
O002694,2025-08-09,C0026,P1004,12,677.24,已完成,刘洋,经销
O002695,2025-01-16,C0091,P1007,9,955.74,已完成,张伟,展会线索
O002696,2025-05-18,C0060,P1013,40,160.18,已完成,张伟,经销
O002697,2025-06-11,C0019,P1001,16,756.35,已完成,李娜,老客户复购
O002698,2025-03-30,C0069,P1013,35,156.91,已完成,赵磊,老客户复购
O002699,2025-09-17,C0011,P1014,44,36.11,已完成,张伟,经销
O002700,2025-12-04,C0079,P1002,17,959.44,已完成,陈敏,直销
O002701,2025-06-02,C0066,P1012,3,378.94,退货,张伟,直销
O002702,2025-05-03,C0011,P1010,31,569.93,已完成,王强,展会线索
O002703,2025-07-29,C0116,P1015,112,83.12,已完成,王强,经销
O002704,2025-12-02,C0036,P1014,72,41.96,已完成,陈敏,直销
O002705,2025-04-12,C0097,P1010,33,573.06,已完成,刘洋,展会线索
O002706,2025-05-15,C0114,P1005,3,1467.56,已完成,刘洋,展会线索
O002707,2025-07-26,C0120,P1004,3,641.06,已完成,陈敏,直销
O002708,2025-03-08,C0094,P1013,10,172.03,已完成,张伟,经销
O002709,2025-05-18,C0054,P1002,7,1026.63,已完成,刘洋,展会线索
O002710,2025-03-16,C0075,P1007,15,989.26,已完成,张伟,直销
O002711,2025-05-04,C0083,P1007,4,1057.64,已完成,李娜,展会线索
O002712,2025-06-27,C0081,P1013,19,168.34,已完成,王强,经销
O002713,2025-08-24,C0120,P1013,16,151.16,已完成,张伟,直销
O002714,2025-09-22,C0045,P1010,18,611.08,已完成,张伟,展会线索
O002715,2025-09-23,C0069,P1012,42,349.62,已完成,刘洋,直销
O002716,2025-10-10,C0033,P1002,3,1036.06,已完成,李娜,展会线索
O002717,2025-12-10,C0102,P1001,5,805.41,已完成,李娜,直销
O002718,2025-05-02,C0120,P1008,14,695.73,已完成,赵磊,经销
O002719,2025-04-03,C0060,P1013,8,171.37,已完成,张伟,直销
O002720,2025-01-25,C0021,P1009,36,658.74,已完成,王强,展会线索
O002721,2025-01-02,C0033,P1003,10,1634.53,已完成,张伟,直销
O002722,2025-10-16,C0081,P1012,34,363.3,已完成,李娜,经销
O002723,2025-03-01,C0079,P1013,43,153.59,已完成,李娜,经销
O002724,2025-08-03,C0015,P1011,38,453.94,已完成,陈敏,直销
O002725,2025-12-26,C0091,P1007,13,952.34,退货,王强,经销
O002726,2025-02-26,C0053,P1012,15,367.85,已完成,张伟,经销
O002727,2025-09-15,C0104,P1001,11,785.88,已取消,张伟,经销
O002728,2025-07-03,C0076,P1003,7,1424.83,已完成,张伟,展会线索
O002729,2025-08-26,C0021,P1007,15,1005.7,已完成,王强,老客户复购
O002730,2025-07-23,C0097,P1001,3,752.71,已完成,李娜,经销
O002731,2025-05-10,C0115,P1004,6,632.76,已取消,陈敏,展会线索
O002732,2025-01-20,C0061,P1006,8,2464.12,已完成,李娜,直销
O002733,2025-04-17,C0021,P1005,11,1388.88,已完成,李娜,直销
O002734,2025-11-11,C0033,P1008,35,737.18,已完成,王强,直销
O002735,2025-02-11,C0063,P1006,13,2495.13,已完成,陈敏,经销
O002736,2025-05-03,C0049,P1014,30,36.22,已完成,王强,老客户复购
O002737,2025-09-26,C0074,P1014,15,39.97,已完成,李娜,展会线索
O002738,2025-04-26,C0111,P1002,15,965.23,已完成,赵磊,展会线索
O002739,2025-05-27,C0040,P1004,15,705.09,退货,张伟,经销
O002740,2025-06-03,C0064,P1001,1,761.54,已完成,张伟,老客户复购
O002741,2025-08-10,C0107,P1010,44,577.53,退货,刘洋,展会线索
O002742,2025-12-25,C0087,P1012,15,363.92,已完成,刘洋,经销
O002743,2025-08-13,C0099,P1010,6,579.56,已完成,刘洋,老客户复购
O002744,2025-04-27,C0010,P1015,16,73.01,退货,刘洋,展会线索
O002745,2025-01-04,C0097,P1013,28,151.02,已完成,张伟,展会线索
O002746,2025-11-03,C0078,P1001,7,732.49,已完成,刘洋,经销
O002747,2025-09-22,C0023,P1006,7,2236.1,已完成,刘洋,直销
O002748,2025-06-02,C0056,P1013,35,170.7,已完成,赵磊,直销
O002749,2025-01-11,C0085,P1011,7,500.67,已完成,刘洋,展会线索
O002750,2025-04-21,C0074,P1009,42,694.19,已完成,赵磊,直销
O002751,2025-02-02,C0034,P1005,9,1285.62,已完成,王强,展会线索
O002752,2025-06-23,C0062,P1008,32,686.29,已完成,李娜,展会线索
O002753,2025-07-01,C0109,P1004,2,639.67,已完成,张伟,经销
O002754,2025-02-24,C0107,P1007,6,976.94,已取消,赵磊,展会线索
O002755,2025-08-20,C0085,P1004,7,718.74,已完成,王强,经销
O002756,2025-03-06,C0097,P1005,5,1372.26,已完成,刘洋,直销
O002757,2025-03-20,C0114,P1012,23,376.69,已完成,陈敏,老客户复购
O002758,2025-05-07,C0091,P1001,3,727.63,已完成,李娜,老客户复购
O002759,2025-11-27,C0031,P1003,8,1547.7,已完成,李娜,直销
O002760,2025-08-01,C0081,P1010,3,586.7,已完成,刘洋,经销
O002761,2025-07-14,C0105,P1001,2,795.63,已完成,刘洋,经销
O002762,2025-06-22,C0082,P1005,9,1398.77,已完成,陈敏,老客户复购
O002763,2025-12-19,C0031,P1005,5,1354.75,已完成,刘洋,直销
O002764,2025-05-21,C0119,P1016,42,93.96,已完成,陈敏,直销
O002765,2025-01-29,C0010,P1009,38,643.94,已取消,张伟,经销
O002766,2025-05-26,C0062,P1012,25,342.42,已取消,李娜,直销
O002767,2025-07-30,C0108,P1014,75,39.3,已完成,赵磊,经销
O002768,2025-09-19,C0100,P1001,9,752.46,已完成,张伟,展会线索
O002769,2025-06-13,C0083,P1016,29,102.61,已完成,王强,经销
O002770,2025-02-04,C0050,P1007,8,1052.6,已完成,李娜,展会线索
O002771,2025-04-14,C0119,P1002,14,968.54,已完成,李娜,老客户复购
O002772,2025-07-20,C0075,P1008,26,720.74,已完成,陈敏,经销
O002773,2025-03-10,C0053,P1003,17,1643.17,已完成,陈敏,直销
O002774,2025-12-30,C0052,P1012,41,375.8,已取消,王强,展会线索
O002775,2025-03-18,C0069,P1003,8,1543.41,已完成,陈敏,展会线索
O002776,2025-09-05,C0069,P1006,10,2360.1,已完成,赵磊,展会线索
O002777,2025-10-21,C0097,P1014,100,36.67,已完成,陈敏,直销
O002778,2025-10-04,C0009,P1012,30,380.18,已完成,陈敏,直销
O002779,2025-12-19,C0031,P1009,31,676.21,已完成,王强,经销
O002780,2025-05-27,C0017,P1002,3,1071.22,已完成,李娜,老客户复购
O002781,2025-10-18,C0100,P1005,3,1353.87,已完成,王强,展会线索
O002782,2025-02-19,C0081,P1012,10,334.39,已完成,赵磊,展会线索
O002783,2025-11-06,C0003,P1005,11,1419.29,已完成,李娜,展会线索
O002784,2025-08-01,C0049,P1003,13,1559.12,已完成,李娜,直销
O002785,2025-06-14,C0028,P1012,38,334.08,已完成,赵磊,老客户复购
O002786,2025-09-13,C0009,P1001,12,762.57,已完成,陈敏,展会线索
O002787,2025-01-31,C0003,P1002,1,1054.86,退货,王强,展会线索
O002788,2025-07-23,C0016,P1003,9,1678.86,已完成,刘洋,直销
O002789,2025-10-06,C0083,P1013,28,167.32,已完成,张伟,直销
O002790,2025-07-18,C0120,P1006,5,2332.06,已完成,赵磊,经销
O002791,2025-10-03,C0115,P1013,4,157.32,已完成,陈敏,老客户复购
O002792,2025-09-03,C0028,P1001,3,721.17,已完成,刘洋,老客户复购
O002793,2025-10-22,C0115,P1002,6,954.59,已完成,陈敏,老客户复购
O002794,2025-03-08,C0049,P1013,24,149.55,已完成,刘洋,展会线索
O002795,2025-11-09,C0046,P1007,10,987.76,已取消,刘洋,经销
O002796,2025-05-27,C0066,P1012,29,378.72,已完成,张伟,老客户复购
O002797,2025-01-10,C0107,P1008,6,671.8,已完成,刘洋,直销
O002798,2025-11-05,C0014,P1006,12,2442.86,已完成,刘洋,经销
O002799,2025-11-28,C0040,P1012,37,372.76,已完成,陈敏,经销
O002800,2025-02-28,C0107,P1003,2,1540.44,已完成,赵磊,经销
O002801,2025-07-23,C0066,P1011,19,490.11,已完成,张伟,展会线索
O002802,2025-02-08,C0026,P1002,13,996.51,已完成,赵磊,直销
O002803,2025-09-22,C0062,P1013,16,165.27,已完成,李娜,展会线索
O002804,2025-06-10,C0034,P1014,54,37.92,已完成,陈敏,老客户复购
O002805,2025-10-11,C0019,P1007,13,1027.47,已完成,赵磊,展会线索
O002806,2025-01-17,C0014,P1005,13,1417.04,已完成,刘洋,展会线索
O002807,2025-03-19,C0103,P1010,38,619.9,已完成,刘洋,直销
O002808,2025-08-27,C0113,P1003,1,1534.54,已完成,赵磊,老客户复购
O002809,2025-07-01,C0080,P1008,28,749.85,已完成,王强,经销
O002810,2025-10-20,C0061,P1004,1,735.22,已取消,陈敏,老客户复购
O002811,2025-01-28,C0006,P1004,10,648.41,已完成,李娜,展会线索
O002812,2025-03-22,C0072,P1001,3,726.53,已完成,张伟,展会线索
O002813,2025-05-10,C0117,P1015,13,80.25,已完成,刘洋,老客户复购
O002814,2025-01-05,C0101,P1011,40,507.1,已完成,李娜,经销
O002815,2025-08-12,C0083,P1003,17,1557.65,已完成,刘洋,经销
O002816,2025-06-30,C0090,P1001,1,784.53,已完成,李娜,直销
O002817,2025-03-12,C0023,P1010,43,590.89,已完成,李娜,经销
O002818,2025-02-14,C0024,P1007,6,984.82,已完成,刘洋,经销
O002819,2025-06-17,C0105,P1003,8,1554.31,已完成,李娜,老客户复购
O002820,2025-01-20,C0098,P1009,10,705.43,退货,陈敏,展会线索
O002821,2025-09-22,C0014,P1005,9,1400.25,已完成,赵磊,直销
O002822,2025-07-27,C0093,P1002,6,1012.59,已完成,李娜,直销
O002823,2025-12-22,C0049,P1016,68,96.77,已完成,陈敏,直销
O002824,2025-10-12,C0024,P1004,14,717.37,已完成,王强,直销
O002825,2025-10-06,C0026,P1008,7,649.72,已完成,陈敏,展会线索
O002826,2025-12-17,C0025,P1013,41,153.18,已完成,张伟,直销
O002827,2025-07-31,C0065,P1002,13,957.66,已完成,张伟,直销
O002828,2025-02-12,C0098,P1006,10,2255.63,已完成,赵磊,直销
O002829,2025-04-04,C0009,P1005,4,1449.01,已完成,赵磊,老客户复购
O002830,2025-01-19,C0029,P1003,3,1637.08,已取消,陈敏,老客户复购
O002831,2025-12-17,C0050,P1015,41,83.13,已完成,王强,老客户复购
O002832,2025-09-05,C0089,P1012,32,344.29,已完成,王强,老客户复购
O002833,2025-07-07,C0082,P1007,6,915.62,已完成,王强,展会线索
O002834,2025-05-11,C0104,P1007,14,1015.16,已完成,张伟,老客户复购
O002835,2025-11-14,C0072,P1011,26,489.66,已完成,张伟,直销
O002836,2025-02-21,C0046,P1002,7,1048.68,已完成,刘洋,展会线索
O002837,2025-08-19,C0064,P1013,30,149.36,已完成,李娜,直销
O002838,2025-02-10,C0071,P1010,15,558.48,已完成,赵磊,老客户复购
O002839,2025-11-07,C0078,P1001,8,735.05,已取消,李娜,老客户复购
O002840,2025-08-08,C0120,P1004,13,679.66,已完成,刘洋,展会线索
O002841,2025-08-05,C0027,P1012,14,358.93,已完成,刘洋,经销
O002842,2025-09-27,C0085,P1006,16,2435.65,已完成,刘洋,老客户复购
O002843,2025-08-27,C0071,P1009,13,663.13,已完成,王强,直销
O002844,2025-09-13,C0057,P1011,38,463.49,已取消,刘洋,老客户复购
O002845,2025-08-27,C0084,P1001,7,786.92,已完成,李娜,展会线索
O002846,2025-10-15,C0027,P1016,24,96.14,已完成,赵磊,直销
O002847,2025-06-07,C0087,P1004,13,721.72,已完成,陈敏,直销
O002848,2025-10-23,C0004,P1001,11,779.4,已完成,王强,经销
O002849,2025-03-02,C0045,P1003,1,1588.9,已完成,赵磊,直销
O002850,2025-09-16,C0094,P1012,21,377.67,已完成,张伟,老客户复购
O002851,2025-06-16,C0024,P1015,93,79.52,已完成,赵磊,展会线索
O002852,2025-03-22,C0021,P1012,36,349.32,已完成,陈敏,直销
O002853,2025-05-14,C0016,P1012,13,372.47,已完成,赵磊,经销
O002854,2025-12-16,C0109,P1004,14,625.53,已完成,李娜,直销
O002855,2025-07-08,C0034,P1011,37,463.42,已完成,刘洋,直销
O002856,2025-02-02,C0042,P1001,7,770.61,已完成,王强,展会线索
O002857,2025-04-20,C0082,P1013,35,156.72,已完成,李娜,老客户复购
O002858,2025-12-27,C0010,P1013,36,165.55,已完成,刘洋,直销
O002859,2025-05-04,C0065,P1001,10,760.85,已完成,赵磊,展会线索
O002860,2025-11-24,C0118,P1012,13,377.48,已完成,刘洋,老客户复购
O002861,2025-11-14,C0062,P1013,38,157.95,已完成,赵磊,直销
O002862,2025-04-10,C0108,P1007,16,1042.46,已完成,陈敏,展会线索
O002863,2025-10-19,C0041,P1010,22,601.64,已完成,赵磊,展会线索
O002864,2025-08-22,C0022,P1012,26,351.55,已完成,李娜,老客户复购
O002865,2025-10-19,C0094,P1003,15,1556.71,已完成,张伟,直销
O002866,2025-08-25,C0031,P1006,3,2332.02,已完成,刘洋,经销
O002867,2025-06-30,C0006,P1003,1,1561.18,已完成,张伟,老客户复购
O002868,2025-03-09,C0111,P1002,8,906.34,已完成,王强,展会线索
O002869,2025-10-04,C0025,P1002,10,997.4,已完成,张伟,老客户复购
O002870,2025-11-28,C0120,P1006,2,2127.89,已完成,赵磊,经销
O002871,2025-04-04,C0015,P1009,20,686.14,已完成,陈敏,老客户复购
O002872,2025-07-19,C0079,P1001,15,771.65,已完成,刘洋,经销
O002873,2025-06-01,C0045,P1003,2,1619.37,已完成,赵磊,经销
O002874,2025-05-06,C0061,P1002,9,988.4,已完成,张伟,展会线索
O002875,2025-04-26,C0109,P1011,31,454.68,已完成,王强,经销
O002876,2025-12-28,C0078,P1014,119,39.53,已完成,陈敏,经销
O002877,2025-01-01,C0033,P1011,9,479.4,已完成,李娜,直销
O002878,2025-06-23,C0107,P1008,43,707.38,已完成,王强,直销
O002879,2025-06-06,C0118,P1011,10,505.62,已完成,刘洋,展会线索
O002880,2025-12-16,C0021,P1016,43,93.66,已完成,李娜,展会线索
O002881,2025-07-09,C0008,P1002,16,999.18,已完成,陈敏,直销
O002882,2025-10-26,C0012,P1006,6,2385.09,退货,王强,经销
O002883,2025-06-28,C0107,P1014,44,38.94,已完成,李娜,经销
O002884,2025-06-20,C0001,P1006,14,2374.19,已完成,张伟,经销
O002885,2025-11-30,C0044,P1011,24,476.75,已完成,刘洋,展会线索
O002886,2025-08-22,C0066,P1004,4,716.72,已完成,刘洋,经销
O002887,2025-11-14,C0059,P1005,15,1273.82,退货,赵磊,展会线索
O002888,2025-02-26,C0100,P1012,44,359.07,已完成,刘洋,展会线索
O002889,2025-07-12,C0120,P1010,39,576.81,退货,陈敏,展会线索
O002890,2025-09-20,C0061,P1016,32,103.43,已完成,刘洋,老客户复购
O002891,2025-10-21,C0032,P1005,10,1431.79,已完成,李娜,展会线索
O002892,2025-06-06,C0050,P1014,89,40.42,已完成,王强,直销
O002893,2025-08-18,C0093,P1013,4,176.76,已完成,刘洋,老客户复购
O002894,2025-02-18,C0114,P1006,9,2309.03,已完成,李娜,经销
O002895,2025-03-28,C0031,P1007,15,985.27,已完成,陈敏,老客户复购
O002896,2025-01-20,C0018,P1008,28,715.3,已完成,李娜,经销
O002897,2025-04-14,C0079,P1003,6,1487.01,已完成,李娜,直销
O002898,2025-04-26,C0065,P1007,3,908.69,已完成,赵磊,直销
O002899,2025-10-18,C0044,P1013,10,176.81,已完成,李娜,展会线索
O002900,2025-04-02,C0105,P1013,4,166.91,已取消,陈敏,经销
O002901,2025-12-31,C0028,P1016,16,91.85,已取消,张伟,老客户复购
O002902,2025-10-30,C0112,P1012,39,351.59,退货,李娜,直销
O002903,2025-06-29,C0103,P1006,17,2341.53,已完成,赵磊,老客户复购
O002904,2025-02-04,C0021,P1013,6,151.53,已完成,李娜,展会线索
O002905,2025-02-06,C0023,P1010,6,577.38,已完成,张伟,经销
O002906,2025-01-18,C0074,P1007,16,993.61,已完成,王强,经销
O002907,2025-10-16,C0014,P1003,4,1472.94,已完成,陈敏,直销
O002908,2025-02-27,C0114,P1007,4,1013.58,已完成,刘洋,展会线索
O002909,2025-01-04,C0090,P1005,1,1374.32,已完成,刘洋,展会线索
O002910,2025-08-31,C0033,P1013,18,164.69,已完成,张伟,直销
O002911,2025-11-30,C0115,P1001,5,781.07,已完成,陈敏,经销
O002912,2025-08-30,C0006,P1009,19,630.76,已完成,赵磊,展会线索
