order_id,material_cost,labor_cost,manufacturing_cost,logistics_cost,other_cost
O002622,5785.85,1278.88,1312.15,231.34,216.9
O002623,2170.63,489.74,424.52,101.79,38.07
O002624,1936.83,347.81,383.65,132.18,33.88
O002625,1170.53,242.23,191.36,40.48,16.74
O002626,4179.28,913.75,795.54,438.65,174.95
O002627,12160.94,2528.17,2465.95,545.08,338.81
O002628,10030.88,1740.68,1863.97,698.04,314.52
O002629,5292.82,1137.01,1011.69,441.02,182.03
O002630,2161.17,439.52,403.67,149.69,71.43
O002631,1419.6,293.79,258.9,50.51,56.83
O002632,2041.12,502.47,494.36,130.76,74.78
O002633,3750.54,661.83,667.92,243.06,70.31
O002634,7446.66,1718.57,1204.17,489.82,90.36
O002635,10626.73,2522.71,2249.57,472.99,384.03
O002636,2489.19,663.63,466.78,102.57,82.94
O002637,3268.85,691.66,586.16,135.9,67.77
O002638,588.67,141.89,145.34,43.96,5.57
O002639,5551.71,1153.57,873.8,426.58,101.58
O002640,14850.38,2984.18,2973.09,581.79,534.51
O002641,2883.73,634.7,432.78,217.89,61.9
O002642,3625.38,904.63,566.61,204.53,100.2
O002643,643.41,126.45,113.95,27.54,21.46
O002644,3083.63,625.17,705.72,164.13,64.34
O002645,3522.92,812.97,706.96,115.89,123.58
O002646,1166.42,250.87,201.38,102.58,33.72
O002647,8473.64,1939.58,1294.44,388.11,191.51
O002648,1639.25,333.74,383.52,112.43,27.79
O002649,7083.42,1603.32,1019.31,321.08,106.13
O002650,3472.09,730.87,846.89,216.03,119.52
O002651,4164.11,846.97,995.4,251.43,143.22
O002652,7958.73,1690.37,1206.79,281.46,210.03
O002653,5538.3,1588.89,1257.25,306.75,84.95
O002654,5142.17,1039.22,1011.26,384.7,135.31
O002655,13314.34,2550.87,3158.66,605.04,226.74
O002656,936.46,227.4,217.58,88.71,33.92
O002657,2153.82,421.98,438.43,58.86,29.97
O002658,8224.55,1734.83,1703.72,485.65,177.93
O002659,7762.17,1771.92,1724.29,523.86,155.57
O002660,8930.79,2264.54,2125.88,359.06,304.62
O002661,1091.67,208.79,224.9,64.89,10.6
O002662,6652.04,1684.24,1343.92,348.93,265.57
O002663,5871.25,1232.7,1106.06,550.45,149.94
O002664,1403.45,278.58,229.32,41.44,33.13
O002665,4872.06,1056.73,1080.11,240.9,83.82
O002666,20807.76,5209.44,3149.76,1274.29,587.36
O002667,6755.94,1766.26,1384.95,446.95,241.66
O002668,8880.13,1765.43,1895.56,524.31,122.75
O002669,7183.12,1771.49,1687.32,267.06,191.19
O002670,4747.36,1169.57,971.72,516.9,60.64
O002671,12907.19,2545.93,2558.34,1114.95,463.86
O002672,1039.22,265.71,184.01,28.88,33.83
O002673,9908.84,1898.17,1900.85,634.86,138.26
O002674,1935.91,398.37,357.13,93.12,48.64
O002675,6922.84,1732.72,1572.35,383.82,254.52
O002676,4755.61,881.7,1069.43,212.8,57.96
O002677,1927.04,453.11,287.16,131.09,54.87
O002678,8831.89,1897.09,1767.6,662.11,243.53
O002679,4984.49,1112.77,937.31,409.74,82.69
O002680,1496.61,394.85,268.53,94.93,18.16
O002681,12126.05,3141.02,2549.27,539.99,469.42
O002682,3643.97,818.7,727.37,395.5,48.04
O002683,1430.38,293.92,217.15,104.31,30.27
O002684,12024.02,2324.44,2519.31,847.25,220.73
O002685,1060.49,279.24,236.16,69.96,34.26
O002686,14600.54,2539.12,2828.49,1232.41,478.62
O002687,14701.32,2641.82,3337.33,919.99,211.27
O002688,5389.43,1343.71,836.84,499.89,199.67
O002689,3013.14,678.67,611.56,86.15,49.69
O002690,7632.73,1929.37,1415.92,634.22,260.66
O002691,8963.88,2070.51,1835.77,565.23,170.04
O002692,6754.96,1308.06,1128.81,591.92,117.07
O002693,2504.45,628.07,417.03,85.01,69.77
O002694,5755.62,795.2,828.57,245.85,107.28
O002695,4550.93,1024.69,1035.9,406.77,158.01
O002696,3686.05,834.91,727.24,290.92,112.76
O002697,5438.43,1083.85,1025.11,303.68,233.1
O002698,3123.04,632.11,743.67,99.0,48.9
O002699,993.21,232.94,179.01,51.43,12.68
O002700,7946.22,1694.62,1770.71,481.99,190.14
O002701,641.86,120.38,103.39,48.49,10.35
O002702,9732.21,1778.95,2110.66,876.11,187.37
O002703,5257.14,1149.05,1204.63,142.88,137.8
O002704,1677.46,349.92,277.02,70.66,51.38
O002705,9429.23,2314.83,1781.84,459.23,238.01
O002706,2086.77,461.83,433.11,158.6,68.09
O002707,1076.44,284.93,211.18,65.99,24.76
O002708,899.23,184.75,144.11,69.05,16.07
O002709,3182.58,846.2,647.16,132.21,122.13
O002710,7553.67,1792.0,1528.01,346.23,99.96
O002711,2000.31,392.62,363.6,211.13,46.67
O002712,1852.15,401.04,367.07,65.48,29.18
O002713,1481.67,381.69,226.48,79.19,13.94
O002714,5463.92,1294.66,1187.56,218.32,82.48
O002715,8824.5,2379.84,1605.63,439.98,168.67
O002716,1300.11,344.55,238.44,123.17,37.69
O002717,1777.87,321.65,400.37,94.78,60.61
O002718,5123.95,1115.89,880.4,479.48,89.38
O002719,789.21,142.83,136.18,27.21,6.9
O002720,13140.17,2547.23,3237.74,987.9,119.89
O002721,7194.48,1794.32,1387.83,721.06,205.51
O002722,7340.26,1668.86,1481.09,284.76,130.93
O002723,3709.12,921.3,756.91,274.91,53.47
O002724,9911.42,1954.04,2043.55,770.74,284.3
O002725,7244.22,1808.0,1483.71,309.98,102.62
O002726,3140.97,848.77,589.49,121.21,105.75
O002727,3781.63,927.07,845.73,384.78,149.72
O002728,5516.42,1254.86,973.96,382.55,175.05
O002729,10058.76,1612.15,1411.28,517.36,87.29
O002730,992.66,200.4,175.17,79.47,20.96
O002731,2132.0,570.97,489.6,170.19,51.88
O002732,10023.08,2364.67,2229.64,340.11,107.06
O002733,6872.28,1894.53,1469.68,457.02,193.88
O002734,12867.69,3217.04,2631.93,1073.2,253.0
O002735,15366.85,3990.07,3391.8,1263.39,193.93
O002736,636.43,130.38,137.58,36.7,20.8
O002737,351.63,70.2,55.94,26.82,7.13
O002738,7093.34,1592.95,1101.73,246.09,154.27
O002739,5324.7,1301.87,1119.32,517.32,189.02
O002740,349.56,78.3,73.31,14.46,15.23
O002741,13480.62,3503.06,3170.94,898.48,166.45
O002742,3200.41,736.43,696.24,91.1,65.48
O002743,1948.79,491.05,305.02,158.12,25.02
O002744,788.61,153.03,176.49,45.96,12.83
O002745,2504.25,518.22,544.23,196.01,69.03
O002746,2570.51,609.79,580.07,212.91,41.81
O002747,8677.27,1729.15,1982.63,441.15,147.01
O002748,3110.14,770.44,514.65,289.01,56.25
O002749,1786.88,337.72,315.71,103.96,36.95
O002750,15360.48,2905.61,2800.97,1231.59,337.68
O002751,5724.86,1219.7,1175.41,295.98,167.33
O002752,12032.27,2049.67,1843.04,467.09,257.08
O002753,675.32,160.84,168.51,19.71,13.4
O002754,3257.7,604.98,489.78,217.33,30.18
O002755,3175.53,469.63,497.84,205.8,43.42
O002756,3124.06,839.28,697.5,150.49,108.01
O002757,5005.29,1303.11,894.71,392.21,101.34
O002758,1111.51,196.53,173.07,97.68,37.74
O002759,5828.87,1396.04,1101.74,190.2,66.76
O002760,855.58,212.92,159.72,35.27,33.65
O002761,659.95,167.5,160.41,32.99,13.08
O002762,5974.5,1327.47,1157.73,433.23,242.32
O002763,3064.38,811.57,558.36,190.2,42.94
O002764,2316.67,586.53,369.25,97.26,41.81
O002765,13534.47,3558.42,3160.75,1082.94,336.67
O002766,5281.95,1069.06,1097.06,261.61,167.46
O002767,1827.89,444.5,310.09,82.17,52.44
O002768,3255.31,762.31,548.62,299.11,92.72
O002769,1599.9,413.82,297.63,112.74,35.67
O002770,4238.67,763.98,796.64,290.33,104.34
O002771,6807.8,1339.53,1478.41,394.87,209.06
O002772,8548.69,1795.06,1980.82,289.17,365.94
O002773,12167.76,3314.45,2493.42,970.99,174.92
O002774,8478.98,1670.85,1699.04,528.11,241.06
O002775,6342.14,1326.89,1021.45,329.36,218.63
O002776,11251.22,2794.88,1786.92,556.95,327.37
O002777,2263.18,508.68,474.75,85.11,33.78
O002778,6505.81,1439.21,953.27,438.67,163.11
O002779,10996.98,2887.37,2300.18,464.66,280.7
O002780,1406.66,362.68,299.17,82.16,21.76
O002781,2073.64,502.05,324.92,69.76,63.68
O002782,2180.61,411.48,441.29,82.8,29.79
O002783,7033.43,1630.19,1598.32,506.66,147.86
O002784,12518.53,1795.33,2152.34,860.47,178.43
O002785,8468.42,1837.78,1230.05,586.25,129.93
O002786,4098.01,993.45,874.95,250.42,65.42
O002787,465.91,108.68,104.61,33.71,15.49
O002788,6304.44,1750.61,1205.9,560.99,283.17
O002789,2708.87,611.53,549.52,221.28,80.49
O002790,6036.94,1414.16,964.83,366.78,110.95
O002791,366.08,88.17,60.14,9.82,6.89
O002792,1021.37,227.42,244.1,86.0,21.44
O002793,2641.02,650.43,577.34,182.86,46.92
O002794,2062.9,450.23,422.05,152.82,63.91
O002795,5158.09,1308.59,1244.89,395.91,157.34
O002796,6494.56,1281.54,919.64,544.14,135.72
O002797,2192.11,529.54,388.64,136.82,52.8
O002798,13659.65,2703.29,2821.5,562.98,298.75
O002799,7442.98,1892.95,1775.3,485.86,153.81
O002800,1612.05,271.65,264.9,76.26,31.87
O002801,4801.73,1014.44,862.14,304.52,101.18
O002802,6134.83,1353.25,995.72,561.6,156.53
O002803,1402.79,287.07,326.38,104.73,33.31
O002804,1194.52,271.05,253.72,93.73,27.31
O002805,6567.41,1242.8,1120.75,504.31,98.93
O002806,8512.28,2063.08,1509.61,707.73,252.67
O002807,11503.95,3012.21,2452.32,650.64,401.96
O002808,1003.35,187.6,155.07,43.39,15.7
O002809,9270.97,2477.69,1789.79,778.17,262.15
O002810,363.52,88.88,74.44,17.47,4.49
O002811,3808.77,936.44,594.4,167.5,59.88
O002812,1117.72,207.16,172.25,46.57,34.76
O002813,645.01,130.68,98.43,37.04,8.5
O002814,9847.25,2722.29,2393.38,997.1,245.64
O002815,16590.49,3164.2,2110.2,622.68,233.96
O002816,361.74,66.83,55.11,34.91,13.36
O002817,13472.65,2583.67,2525.84,917.12,482.3
O002818,2980.89,706.34,512.3,180.43,47.28
O002819,6304.42,1212.15,1120.24,363.99,223.75
O002820,3931.16,697.52,587.74,241.91,80.53
O002821,5711.47,1477.86,950.07,618.67,67.57
O002822,2615.75,574.13,540.47,137.09,97.47
O002823,3701.08,690.33,861.63,316.09,93.96
O002824,5306.75,963.92,879.56,264.97,194.95
O002825,2457.34,440.95,449.61,69.45,38.96
O002826,3765.23,788.75,576.91,119.78,83.3
O002827,6185.36,1294.13,1290.68,257.91,85.04
O002828,12480.95,2488.46,2232.83,1086.43,256.28
O002829,2431.77,691.01,395.32,221.29,57.05
O002830,2241.25,513.53,418.35,206.78,93.12
O002831,1804.2,482.2,309.16,60.7,65.91
O002832,6742.81,1301.89,1352.71,266.76,131.82
O002833,3193.94,805.69,468.87,123.58,35.4
O002834,6876.43,1930.07,1705.32,585.91,208.15
O002835,7201.62,1261.97,1095.05,332.27,222.63
O002836,3222.69,725.54,549.44,276.7,134.47
O002837,2703.22,650.61,496.46,191.53,54.33
O002838,4473.0,993.19,721.44,379.61,162.28
O002839,2788.49,556.58,584.14,181.31,51.66
O002840,5739.07,1219.4,1039.51,388.9,102.47
O002841,2990.52,628.37,663.99,251.03,92.91
O002842,19790.06,4676.48,3943.58,1748.86,483.09
O002843,4687.38,1219.88,1139.73,232.3,144.35
O002844,9667.86,2636.69,2105.81,615.11,294.1
O002845,3383.78,634.12,562.96,92.79,37.7
O002846,1423.49,275.81,200.23,60.67,24.79
O002847,4895.69,864.04,793.03,434.3,68.7
O002848,3996.0,813.52,802.5,150.76,79.72
O002849,741.98,192.0,149.87,26.35,27.06
O002850,4137.37,1164.65,745.53,254.41,48.25
O002851,4401.87,975.42,811.24,120.14,134.48
O002852,7940.99,1791.51,1523.35,494.51,90.04
O002853,2920.82,561.34,570.8,175.46,70.45
O002854,5361.6,1043.35,1097.75,314.77,53.78
O002855,9617.64,2476.0,1729.23,546.62,211.41
O002856,2491.3,632.29,403.45,176.19,61.3
O002857,3137.53,846.1,485.37,105.72,87.76
O002858,3211.04,811.73,744.88,142.51,46.96
O002859,3312.25,689.07,605.68,345.47,125.92
O002860,2539.66,706.17,428.86,186.15,35.69
O002861,3283.94,868.33,671.4,215.88,68.31
O002862,7821.43,2051.43,1862.28,274.37,177.4
O002863,6778.94,1568.11,1351.2,519.55,258.13
O002864,5397.69,1256.32,1162.53,326.63,98.73
O002865,11464.45,2671.31,2269.65,517.89,293.98
O002866,4740.77,915.49,771.51,275.66,51.07
O002867,706.83,189.32,131.56,65.32,26.88
O002868,3915.06,912.07,739.04,260.57,71.12
O002869,4400.13,882.08,765.36,475.64,74.47
O002870,2455.16,464.8,562.1,118.44,47.59
O002871,7463.1,1909.56,1278.0,604.98,203.86
O002872,5027.08,970.33,1147.09,262.33,212.23
O002873,1417.87,351.64,317.03,123.14,31.55
O002874,4393.9,1032.03,811.1,321.27,120.05
O002875,8706.82,2117.22,1390.44,341.05,277.98
O002876,2604.23,716.99,562.33,78.81,47.21
O002877,2361.36,601.24,423.43,111.62,81.13
O002878,14120.92,3442.87,2929.29,517.3,192.13
O002879,2586.71,503.24,505.73,183.6,77.72
O002880,2407.82,509.58,384.69,95.3,45.47
O002881,7865.02,1459.0,1377.8,649.56,249.04
O002882,7622.76,1398.41,1074.34,376.1,103.69
O002883,1009.57,260.19,211.38,33.84,11.55
O002884,17652.04,3704.85,3857.84,1355.06,661.46
O002885,6669.58,1366.25,1372.3,360.34,97.21
O002886,1870.76,311.27,230.87,60.84,35.86
O002887,9963.2,2124.29,1684.06,417.62,284.24
O002888,9768.98,1994.89,1843.93,627.78,92.81
O002889,11650.12,2912.76,2508.92,379.44,192.73
O002890,1827.32,361.97,395.38,53.06,26.0
O002891,6351.69,1720.07,1448.24,657.84,166.19
O002892,2125.03,518.08,375.22,179.17,63.92
O002893,396.01,94.94,80.91,33.96,7.99
O002894,11143.31,2118.67,2297.29,882.94,327.26
O002895,8248.28,1694.16,1552.43,227.2,106.27
O002896,10022.64,2251.35,1637.78,471.09,203.51
O002897,4647.83,1052.24,700.05,371.14,79.76
O002898,1607.99,298.12,374.11,48.56,43.96
O002899,930.3,172.72,140.22,48.96,30.12
O002900,344.51,89.57,76.91,16.22,4.11
O002901,944.91,183.29,141.68,57.1,12.12
O002902,8201.01,1511.35,1960.43,420.5,274.06
O002903,19849.88,4246.0,4668.07,1056.11,456.98
O002904,519.83,146.83,87.03,38.18,11.89
O002905,1713.12,328.6,427.18,141.95,52.99
O002906,8284.92,1676.27,1757.08,576.94,252.7
O002907,2941.48,802.89,466.01,104.81,110.49
O002908,2136.48,435.49,454.64,125.06,21.56
O002909,671.41,131.89,104.78,31.45,16.69
O002910,1552.46,429.71,331.85,74.87,45.37
O002911,1828.11,409.34,292.71,73.66,69.9
O002912,6907.64,1301.14,1487.59,243.9,238.07
O002913,3308.63,732.45,702.15,185.2,99.03
O002914,1533.62,272.65,351.51,147.9,63.25
O002915,4124.16,861.11,668.89,144.48,48.66
O002916,3595.54,857.01,789.74,210.01,106.91
O002917,1024.36,253.36,249.48,95.82,14.42
O002918,6394.12,1591.75,1269.15,598.66,72.18
O002919,6997.47,1436.36,1574.5,504.06,106.99
O002920,8576.55,2001.58,2112.77,504.15,133.57
O002921,5223.71,1081.17,1044.87,313.07,153.29
O002922,3043.49,564.83,638.58,248.04,54.54
O002923,6026.39,1616.11,1356.02,259.17,134.85
O002924,5616.67,845.2,927.67,291.52,136.33
O002925,3224.57,748.1,554.19,238.56,85.76
O002926,478.66,112.96,94.05,17.0,15.48
O002927,3908.15,1058.43,738.59,152.36,138.45
O002928,7051.02,1685.15,1062.08,661.26,201.46
O002929,1859.51,378.25,302.88,54.9,35.73
O002930,2510.76,483.84,522.25,171.59,27.62
O002931,4265.02,1062.51,1010.95,347.86,173.91
O002932,6232.17,1454.27,928.93,197.78,173.46
O002933,1098.04,240.54,213.54,71.3,12.84
O002934,5144.06,1113.82,1019.77,270.12,127.98
O002935,6160.05,1345.79,1167.04,469.09,129.03
O002936,10024.76,2813.6,2037.36,381.21,304.87
O002937,10880.61,2352.21,2176.19,449.01,224.44
O002938,3607.16,812.14,758.46,180.93,82.48
O002939,6815.69,1414.33,1104.51,296.82,99.72
O002940,8081.68,1979.62,1675.71,573.21,146.89
O002941,2525.27,571.14,375.68,266.15,35.28
O002942,8539.25,1920.99,1913.81,901.09,366.42
O002943,18003.94,4274.95,2800.75,1195.73,688.42
O002944,9050.42,1688.54,1523.5,553.31,157.76
O002945,1503.04,319.15,271.63,55.66,55.82
O002946,7332.46,1674.45,1450.9,433.01,260.15
O002947,2853.44,481.59,419.22,192.52,42.57
O002948,11947.66,2688.75,2051.24,710.57,369.62
O002949,3738.0,1019.86,591.19,365.82,55.8
O002950,1230.84,217.01,223.2,93.24,15.23
O002951,8184.54,1702.48,1600.3,506.54,260.22
O002952,5776.52,1141.54,1133.78,510.49,197.59
O002953,746.3,191.35,163.75,30.88,9.43
O002954,3165.41,650.63,668.82,207.88,81.91
O002955,2259.9,592.49,445.72,136.7,86.5
O002956,894.55,198.23,194.01,72.82,10.97
O002957,10518.38,2655.69,1901.57,528.8,320.34
O002958,721.96,160.22,172.27,56.06,10.1
O002959,3153.84,761.38,622.54,279.29,120.34
O002960,5581.11,1216.17,1051.02,180.14,94.79
O002961,2509.03,545.17,493.17,83.47,34.32
O002962,4759.96,928.21,974.41,230.59,164.47
O002963,2250.09,626.76,375.54,155.42,36.94
O002964,382.26,67.29,85.49,10.81,5.59
O002965,4254.42,1055.68,1002.71,247.06,134.81
O002966,1620.96,360.99,331.01,44.93,31.98
O002967,5291.09,1124.39,1154.36,422.53,171.7
O002968,387.4,82.4,62.29,34.7,6.0
O002969,6343.81,1318.55,989.06,357.83,95.93
O002970,1015.52,274.13,218.52,68.69,20.39
O002971,677.29,168.56,152.33,21.26,20.95
O002972,8789.51,1967.68,1651.57,656.78,237.5
O002973,3071.9,812.97,615.34,98.47,73.26
O002974,2454.15,453.58,398.53,250.94,91.09
O002975,262.2,64.09,50.82,18.0,6.38
O002976,2696.7,599.6,464.1,161.45,93.56
O002977,5067.09,1014.35,913.79,119.58,122.72
O002978,4863.22,945.41,702.35,227.62,64.73
O002979,3397.41,820.03,527.56,132.1,35.54
O002980,928.8,225.37,172.0,61.5,25.41
O002981,1135.4,312.19,233.33,40.2,24.16
O002982,367.97,76.37,76.8,33.85,12.23
O002983,2299.13,506.45,387.3,134.54,40.87
O002984,6448.44,1576.75,988.41,499.57,177.32
O002985,12857.98,2648.55,2568.48,795.94,145.15
O002986,5172.32,1054.26,975.15,298.07,197.22
O002987,3610.11,930.64,619.21,367.75,109.09
O002988,3880.6,927.77,823.99,156.29,121.03
O002989,10180.0,2643.82,2274.34,824.19,331.8
O002990,7003.07,1744.7,1466.26,627.16,99.94
O002991,7677.11,1476.29,1461.39,411.82,143.69
O002992,10234.11,2693.24,2297.45,644.21,289.37
O002993,586.26,117.38,108.58,33.74,19.08
O002994,4607.71,1260.14,831.88,177.88,74.42
O002995,8905.64,2136.76,1760.77,547.1,260.84
O002996,4498.5,1088.62,917.58,351.31,100.68
O002997,4635.26,1026.38,893.75,307.29,167.1
O002998,3293.84,626.79,613.84,228.44,118.89
O002999,5114.65,1213.41,1307.42,530.51,107.4
O003000,5319.61,1331.65,1304.3,270.48,195.18
O003001,4594.45,1101.45,1007.99,239.55,90.93
O003002,3681.84,939.03,585.4,291.69,119.19
O003003,4387.21,1143.57,883.69,311.32,117.1
O003004,6479.01,1199.25,1438.23,202.16,179.16
O003005,7316.42,1422.25,1099.72,236.24,107.95
O003006,12594.82,3047.18,1846.54,605.32,441.86
O003007,348.22,97.25,62.44,27.83,7.67
O003008,1311.6,280.09,290.85,84.95,44.58
O003009,5529.25,1268.17,1128.5,311.67,84.34
O003010,6022.04,1460.63,1427.36,468.9,81.63
O003011,16066.54,3096.03,2684.23,808.37,271.78
O003012,1770.17,369.42,325.79,75.93,35.89
O003013,2459.16,479.04,393.81,71.31,51.32
O003014,6802.56,1193.41,1280.33,540.38,198.67
O003015,16313.21,3964.05,2384.15,848.3,462.4
O003016,10413.96,2450.17,1610.27,498.13,330.86
O003017,4603.32,1054.58,942.12,194.51,186.4
O003018,9690.62,2031.85,1888.02,771.76,158.94
O003019,1237.27,237.63,303.35,81.24,18.85
O003020,2363.69,441.61,372.74,152.65,60.05
O003021,1518.75,357.01,313.82,94.91,46.12
O003022,6732.41,1516.05,1279.26,390.32,126.27
O003023,1024.64,245.38,215.81,46.84,34.37
O003024,11400.34,2924.6,2264.31,457.47,414.61
O003025,4973.91,1040.9,804.38,193.45,145.05
O003026,2444.96,617.31,539.79,105.77,77.03
O003027,1120.75,228.85,209.37,84.47,24.58
O003028,1495.6,256.67,193.21,122.14,31.73
O003029,3254.32,740.17,536.48,310.14,41.16
O003030,6097.91,1332.11,1067.06,566.88,191.58
O003031,8866.4,1845.77,1994.37,494.22,236.76
O003032,2234.26,391.47,333.65,222.27,87.35
O003033,6411.87,1370.82,1198.95,271.75,130.1
O003034,3127.34,576.13,599.83,187.35,88.32
O003035,3291.06,841.33,598.06,202.75,93.79
O003036,3764.8,844.43,830.08,227.88,144.1
O003037,5438.61,1031.22,1031.39,381.44,133.79
O003038,6116.0,1424.27,895.11,193.17,150.42
O003039,1771.21,427.15,405.86,119.78,38.23
O003040,861.26,161.8,180.39,55.65,17.96
O003041,4470.38,1158.19,901.37,173.36,190.7
O003042,10567.94,2352.22,1914.22,933.69,319.42
O003043,7260.32,1716.06,1259.59,335.01,139.52
O003044,5358.79,1356.66,894.66,440.55,134.11
O003045,4609.2,966.17,915.54,210.39,92.19
O003046,1580.71,358.92,330.03,101.67,43.83
O003047,10037.85,2817.81,2015.6,865.84,327.16
O003048,852.53,226.48,142.43,42.52,9.88
O003049,2814.39,717.85,442.28,239.9,75.37
O003050,4462.69,940.0,722.91,453.02,150.37
O003051,11326.26,2153.11,2071.41,454.66,355.77
O003052,8282.76,1794.18,1833.21,273.93,151.32
O003053,10119.91,1816.85,1791.85,655.35,196.6
O003054,5190.51,1215.9,948.74,168.33,63.8
O003055,8920.01,1730.22,2033.95,799.92,185.25
O003056,3298.94,713.14,513.98,197.81,82.34
O003057,6927.99,1531.01,1106.06,293.23,112.81
O003058,5378.79,1039.05,801.72,236.52,157.86
O003059,5186.93,1138.96,1007.19,402.64,118.91
O003060,3284.05,691.04,580.85,251.61,41.83
O003061,14581.01,3517.99,2727.44,1203.52,328.9
O003062,374.76,92.87,77.25,39.02,6.51
O003063,3008.36,602.89,621.14,154.17,51.28
O003064,6539.56,1211.24,1329.27,407.41,100.79
O003065,4476.4,864.42,1043.9,379.13,123.99
O003066,1557.92,276.16,271.91,69.47,35.22
O003067,2263.54,545.39,493.82,89.17,31.68
O003068,14372.03,3818.15,2762.66,685.98,499.62
O003069,9324.59,2140.78,2126.9,679.33,257.72
O003070,4654.93,958.13,988.13,154.99,176.65
O003071,896.1,198.36,158.01,82.1,26.31
O003072,3237.84,755.27,598.02,201.08,66.59
O003073,1097.37,230.57,173.73,32.05,14.96
O003074,3431.63,922.47,726.97,346.46,72.05
O003075,1698.63,419.88,346.52,95.35,38.83
O003076,3303.2,807.98,682.07,317.45,125.78
O003077,4287.03,790.76,651.7,137.12,43.48
O003078,1451.4,271.96,303.59,59.57,34.96
O003079,4606.29,1239.9,1072.8,275.35,180.1
O003080,3454.66,913.4,718.18,194.32,45.88
O003081,826.1,185.86,147.6,30.74,16.41
O003082,328.8,91.07,66.54,21.21,14.76
O003083,2755.74,585.37,486.0,215.2,82.77
O003084,1827.56,468.18,433.06,141.85,70.03
O003085,10161.5,2063.53,2225.42,452.77,133.46
O003086,434.47,114.61,70.19,25.33,6.99
O003087,1439.67,310.93,232.52,127.29,50.14
O003088,1505.96,305.87,302.8,150.03,18.17
O003089,4345.79,921.3,926.75,374.95,80.31
O003090,2344.44,641.98,531.21,243.29,88.98
